Stock_Take_Transaction_ID,ST_Year,Material_Item_ID,Stock_Take_Comment,Material_Length_Measured_m,Length_Measured_Indicator,Material_Width_Measured_m,Width_Measured_Indicator,Material_Full_Units_Counted,Full_Units_Counted_Indicator,Material_Quantity_Scrapped,Material_Scrapped_Indicator,Material_Unit_Price_incl_VAT,Unit_Price_Available_Indicator,VAT_Decimal,VAT_Percentage,Material_Source_Quantity_on_Hand_Value_excl_VAT,Stock_Take_Date_Key,Material_Item_Key,Material_Item_Standard_Length_mm,Material_Item_Standard_Width_or_Diameter_mm,Material_Item_Quantity_Unit_of_Measure,Stock_Take_Indicators_Key,Import_Action,Effective_Date,IBPT_ID,Material_Unit_Price_excl_VAT,Material_Quantity_Counted,Material_Quantity_on_Hand,Material_Value_Scrapped_excl_VAT,Material_Value_on_Hand_excl_VAT,ErrorCode,ErrorColumn,ErrorDescription

ST2021658,2021,BRS00056,*None,3.620,Length measured,,No width measured,,No full units counted,,No material scrapped,8.36,Unit price available,.14,14%,26.54666667,20210101,160,-1.00,6.35,m,1,Insert,2021/12/01,9,7.333333333333333,3.620000000000000,3.6200000000000001,0,26.546666666666667,-1071607683,0,The data value violates integrity constraints.

ST2021659,2021,BRS00057,No Unit Price available,5.000,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,161,-1.00,10.00,m,9,Insert,2021/12/01,9,,5.000000000000000,5,0,0,-1071607683,0,The data value violates integrity constraints.

ST202166,2021,MST00029,*None,5.530,Length measured,,No width measured,,No full units counted,,No material scrapped,33.62,Unit price available,.14,14%,163.08649120000001,20210101,348,-1.00,50.00,m,1,Insert,2021/12/01,9,29.491228070175438,5.530000000000000,5.5300000000000002,0,163.08649122807017,-1071607683,0,The data value violates integrity constraints.

ST2021660,2021,BRS00058,No Unit Price available,1.970,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,162,-1.00,12.70,m,9,Insert,2021/12/01,9,,1.970000000000000,1.97,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021661,2021,BRS00059,No Unit Price available,9.870,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,163,-1.00,12.70,m,9,Insert,2021/12/01,9,,9.870000000000000,9.8699999999999992,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021662,2021,BRS00060,*None,22.610,Length measured,,No width measured,,No full units counted,,No material scrapped,95.65,Unit price available,.14,14%,1897.0583329999999,20210101,164,-1.00,15.90,m,1,Insert,2021/12/01,9,83.903508771929822,22.610000000000000,22.609999999999999,0,1897.0583333333332,-1071607683,0,The data value violates integrity constraints.

ST2021663,2021,BRS00061,*None,.810,Length measured,,No width measured,,No full units counted,,No material scrapped,87.52,Unit price available,.14,14%,62.185263159999998,20210101,165,-1.00,19.00,m,1,Insert,2021/12/01,9,76.771929824561397,.810000000000000,0.81000000000000005,0,62.185263157894738,-1071607683,0,The data value violates integrity constraints.

ST2021664,2021,BRS00062,*None,2.035,Length measured,,No width measured,,No full units counted,,No material scrapped,126.63,Unit price available,.14,14%,226.04565790000001,20210101,166,-1.00,25.40,m,1,Insert,2021/12/01,9,111.07894736842105,2.035000000000000,2.0350000000000001,0,226.04565789473685,-1071607683,0,The data value violates integrity constraints.

ST2021665,2021,BRS00063,No Unit Price available,6.680,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,167,-1.00,28.60,m,9,Insert,2021/12/01,9,,6.680000000000000,6.6799999999999997,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021666,2021,BRS00064,No Unit Price available,4.730,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,168,-1.00,31.80,m,9,Insert,2021/12/01,9,,4.730000000000000,4.7300000000000004,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021667,2021,BRS00065,No Unit Price available,.780,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,169,-1.00,31.80,m,9,Insert,2021/12/01,9,,.780000000000000,0.78000000000000003,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021668,2021,BRS00066,No Unit Price available,1.745,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,170,-1.00,38.10,m,9,Insert,2021/12/01,9,,1.745000000000000,1.7450000000000001,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021669,2021,BRS00067,No Unit Price available,1.870,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,171,-1.00,38.10,m,9,Insert,2021/12/01,9,,1.870000000000000,1.8700000000000001,0,0,-1071607683,0,The data value violates integrity constraints.

ST202167,2021,MST00030,*None,11.340,Length measured,,No width measured,,No full units counted,,No material scrapped,44.76,Unit price available,.14,14%,445.24421050000001,20210101,349,-1.00,50.00,m,1,Insert,2021/12/01,9,39.263157894736842,11.340000000000000,11.34,0,445.24421052631578,-1071607683,0,The data value violates integrity constraints.

ST2021670,2021,BRS00068,*None,6.000,Length measured,,No width measured,,No full units counted,,No material scrapped,231.00,Unit price available,.14,14%,1215.7894739999999,20210101,172,-1.00,38.10,m,1,Insert,2021/12/01,9,202.63157894736841,6.000000000000000,6,0,1215.7894736842104,-1071607683,0,The data value violates integrity constraints.

ST2021671,2021,BRS00069,No Unit Price available,2.550,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,173,-1.00,44.50,m,9,Insert,2021/12/01,9,,2.550000000000000,2.5499999999999998,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021672,2021,BRS00070,*None,4.245,Length measured,,No width measured,,No full units counted,,No material scrapped,364.80,Unit price available,.14,14%,1358.4000000000001,20210101,174,-1.00,50.80,m,1,Insert,2021/12/01,9,320,4.245000000000000,4.2450000000000001,0,1358.4000000000001,-1071607683,0,The data value violates integrity constraints.

ST2021673,2021,BRS00071,No Unit Price available,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,175,-1.00,51.00,m,9,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021674,2021,BRS00072,No Unit Price available,7.275,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,176,-1.00,51.00,m,9,Insert,2021/12/01,9,,7.275000000000000,7.2750000000000004,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021675,2021,BRS00073,No Unit Price available,1.570,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,177,-1.00,51.00,m,9,Insert,2021/12/01,9,,1.570000000000000,1.5700000000000001,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021676,2021,BRS00074,No Unit Price available,1.370,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,178,-1.00,57.20,m,9,Insert,2021/12/01,9,,1.370000000000000,1.3700000000000001,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021677,2021,BRS00075,No Unit Price available,2.175,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,179,-1.00,63.50,m,9,Insert,2021/12/01,9,,2.175000000000000,2.1749999999999998,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021678,2021,BRS00076,No Unit Price available,.350,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,180,-1.00,63.70,m,9,Insert,2021/12/01,9,,.350000000000000,0.34999999999999998,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021679,2021,BRS00077,No Unit Price available,2.035,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,181,-1.00,70.00,m,9,Insert,2021/12/01,9,,2.035000000000000,2.0350000000000001,0,0,-1071607683,0,The data value violates integrity constraints.

ST202168,2021,MST00031,*None,24.125,Length measured,,No width measured,,No full units counted,,No material scrapped,55.80,Unit price available,.14,14%,1180.8552629999999,20210101,350,-1.00,50.00,m,1,Insert,2021/12/01,9,48.94736842105263,24.125000000000000,24.125,0,1180.8552631578948,-1071607683,0,The data value violates integrity constraints.

ST2021680,2021,MST00092,*None,.580,Length measured,,No width measured,,No full units counted,,No material scrapped,2.98,Unit price available,.14,14%,1.516140351,20210101,409,-1.00,10.00,m,1,Insert,2021/12/01,9,2.6140350877192984,.580000000000000,0.57999999999999996,0,1.5161403508771929,-1071607683,0,The data value violates integrity constraints.

ST2021681,2021,MST00093,*None,.860,Length measured,,No width measured,,No full units counted,,No material scrapped,8.21,Unit price available,.14,14%,6.1935087720000004,20210101,410,-1.00,16.00,m,1,Insert,2021/12/01,9,7.2017543859649127,.860000000000000,0.85999999999999999,0,6.1935087719298245,-1071607683,0,The data value violates integrity constraints.

ST2021682,2021,MST00094,*None,3.990,Length measured,,No width measured,,No full units counted,,No material scrapped,12.38,Unit price available,.14,14%,43.329999999999998,20210101,411,-1.00,25.50,m,1,Insert,2021/12/01,9,10.859649122807017,3.990000000000000,3.9900000000000002,0,43.329999999999998,-1071607683,0,The data value violates integrity constraints.

ST2021683,2021,MST00095,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,16.92,Unit price available,.14,14%,0,20210101,412,-1.00,32.00,m,1,Insert,2021/12/01,9,14.842105263157896,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021684,2021,MST00096,*None,5.000,Length measured,,No width measured,,No full units counted,,No material scrapped,31.04,Unit price available,.14,14%,136.14035089999999,20210101,413,-1.00,34.00,m,1,Insert,2021/12/01,9,27.228070175438596,5.000000000000000,5,0,136.14035087719299,-1071607683,0,The data value violates integrity constraints.

ST2021685,2021,MST00097,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,18.66,Unit price available,.14,14%,0,20210101,414,-1.00,38.00,m,1,Insert,2021/12/01,9,16.368421052631579,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021686,2021,MST00098,*None,4.100,Length measured,,No width measured,,No full units counted,,No material scrapped,30.05,Unit price available,.14,14%,108.07456139999999,20210101,415,-1.00,42.00,m,1,Insert,2021/12/01,9,26.359649122807017,4.100000000000000,4.0999999999999996,0,108.07456140350877,-1071607683,0,The data value violates integrity constraints.

ST2021687,2021,MST00099,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,21.06,Unit price available,.14,14%,0,20210101,416,-1.00,43.00,m,1,Insert,2021/12/01,9,18.473684210526315,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021688,2021,MST00100,*None,1.940,Length measured,,No width measured,,No full units counted,,No material scrapped,19.96,Unit price available,.14,14%,33.967017540000001,20210101,417,-1.00,48.00,m,1,Insert,2021/12/01,9,17.508771929824562,1.940000000000000,1.9399999999999999,0,33.967017543859647,-1071607683,0,The data value violates integrity constraints.

ST2021689,2021,MST00101,*None,.610,Length measured,,No width measured,,No full units counted,,No material scrapped,73.29,Unit price available,.14,14%,39.216578949999999,20210101,418,-1.00,48.50,m,1,Insert,2021/12/01,9,64.28947368421052,.610000000000000,0.60999999999999999,0,39.216578947368419,-1071607683,0,The data value violates integrity constraints.

ST202169,2021,MST00032,*None,1.040,Length measured,,No width measured,,No full units counted,,No material scrapped,53.60,Unit price available,.14,14%,48.898245609999996,20210101,351,-1.00,60.00,m,1,Insert,2021/12/01,9,47.017543859649123,1.040000000000000,1.04,0,48.898245614035091,-1071607683,0,The data value violates integrity constraints.

ST2021690,2021,MST00102,*None,1.230,Length measured,,No width measured,,No full units counted,,No material scrapped,56.84,Unit price available,.14,14%,61.327368419999999,20210101,419,-1.00,48.50,m,1,Insert,2021/12/01,9,49.859649122807021,1.230000000000000,1.23,0,61.327368421052633,-1071607683,0,The data value violates integrity constraints.

ST2021691,2021,MST00103,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,56.84,Unit price available,.14,14%,0,20210101,420,-1.00,48.50,m,1,Insert,2021/12/01,9,49.859649122807021,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021692,2021,MST00104,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,33.69,Unit price available,.14,14%,0,20210101,421,-1.00,56.00,m,1,Insert,2021/12/01,9,29.55263157894737,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021693,2021,MST00105,*None,13.500,Length measured,,No width measured,,No full units counted,,No material scrapped,33.69,Unit price available,.14,14%,398.96052630000003,20210101,422,-1.00,57.00,m,1,Insert,2021/12/01,9,29.55263157894737,13.500000000000000,13.5,0,398.96052631578948,-1071607683,0,The data value violates integrity constraints.

ST2021694,2021,MST00106,*None,1.130,Length measured,,No width measured,,No full units counted,,No material scrapped,33.69,Unit price available,.14,14%,33.394473679999997,20210101,423,-1.00,57.50,m,1,Insert,2021/12/01,9,29.55263157894737,1.130000000000000,1.1299999999999999,0,33.394473684210524,-1071607683,0,The data value violates integrity constraints.

ST2021695,2021,MST00107,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,91.41,Unit price available,.14,14%,0,20210101,424,-1.00,60.00,m,1,Insert,2021/12/01,9,80.184210526315795,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021696,2021,MST00108,*None,4.445,Length measured,,No width measured,,No full units counted,,No material scrapped,91.41,Unit price available,.14,14%,356.4188158,20210101,425,-1.00,60.00,m,1,Insert,2021/12/01,9,80.184210526315795,4.445000000000000,4.4450000000000003,0,356.41881578947374,-1071607683,0,The data value violates integrity constraints.

ST2021697,2021,MST00109,*None,.380,Length measured,,No width measured,,No full units counted,,No material scrapped,91.41,Unit price available,.14,14%,30.469999999999999,20210101,426,-1.00,60.00,m,1,Insert,2021/12/01,9,80.184210526315795,.380000000000000,0.38,0,30.470000000000002,-1071607683,0,The data value violates integrity constraints.

ST2021698,2021,MST00110,*None,.470,Length measured,,No width measured,,No full units counted,,No material scrapped,75.72,Unit price available,.14,14%,31.217894739999998,20210101,427,-1.00,76.00,m,1,Insert,2021/12/01,9,66.421052631578945,.470000000000000,0.46999999999999997,0,31.217894736842101,-1071607683,0,The data value violates integrity constraints.

ST2021699,2021,PSP00026,*None,1.160,Length measured,,No width measured,,No full units counted,,No material scrapped,36.47,Unit price available,.14,14%,37.10982456,20210101,487,-1.00,10.00,m,1,Insert,2021/12/01,9,31.991228070175438,1.160000000000000,1.1599999999999999,0,37.109824561403506,-1071607683,0,The data value violates integrity constraints.

ST20217,2021,ALM00007,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,76.57,Unit price available,.14,14%,0,20210101,7,-1.00,50.70,m,1,Insert,2021/12/01,9,67.166666666666671,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST202170,2021,MST00033,*None,6.100,Length measured,,No width measured,,No full units counted,,No material scrapped,53.60,Unit price available,.14,14%,286.80701749999997,20210101,352,-1.00,60.00,m,1,Insert,2021/12/01,9,47.017543859649123,6.100000000000000,6.0999999999999996,0,286.80701754385962,-1071607683,0,The data value violates integrity constraints.

ST2021700,2021,PSP00027,*None,.710,Length measured,,No width measured,,No full units counted,,No material scrapped,69.16,Unit price available,.14,14%,43.073333329999997,20210101,488,-1.00,12.00,m,1,Insert,2021/12/01,9,60.666666666666664,.710000000000000,0.70999999999999996,0,43.073333333333331,-1071607683,0,The data value violates integrity constraints.

ST2021701,2021,PSP00028,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,50.92,Unit price available,.14,14%,0,20210101,489,-1.00,12.00,m,1,Insert,2021/12/01,9,44.666666666666664,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021702,2021,PSP00029,*None,.460,Length measured,,No width measured,,No full units counted,,No material scrapped,28.07,Unit price available,.14,14%,11.32649123,20210101,490,-1.00,12.00,m,1,Insert,2021/12/01,9,24.62280701754386,.460000000000000,0.46000000000000002,0,11.326491228070175,-1071607683,0,The data value violates integrity constraints.

ST2021703,2021,PSP00030,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,65.08,Unit price available,.14,14%,0,20210101,491,-1.00,15.00,m,1,Insert,2021/12/01,9,57.087719298245617,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021704,2021,PSP00031,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,87.00,Unit price available,.14,14%,0,20210101,492,-1.00,16.00,m,1,Insert,2021/12/01,9,76.315789473684205,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021705,2021,PSP00032,*None,.955,Length measured,,No width measured,,No full units counted,,No material scrapped,128.17,Unit price available,.14,14%,107.37048249999999,20210101,493,-1.00,20.00,m,1,Insert,2021/12/01,9,112.42982456140351,.955000000000000,0.95499999999999996,0,107.37048245614035,-1071607683,0,The data value violates integrity constraints.

ST2021706,2021,PSP00033,*None,.720,Length measured,,No width measured,,No full units counted,,No material scrapped,114.90,Unit price available,.14,14%,72.568421049999998,20210101,494,-1.00,30.00,m,1,Insert,2021/12/01,9,100.78947368421052,.720000000000000,0.71999999999999997,0,72.568421052631578,-1071607683,0,The data value violates integrity constraints.

ST2021707,2021,PSP00034,*None,.670,Length measured,,No width measured,,No full units counted,,No material scrapped,315.87,Unit price available,.14,14%,185.6428947,20210101,495,-1.00,40.00,m,1,Insert,2021/12/01,9,277.07894736842104,.670000000000000,0.67000000000000004,0,185.64289473684209,-1071607683,0,The data value violates integrity constraints.

ST2021708,2021,PSP00035,*None,.285,Length measured,,No width measured,,No full units counted,,No material scrapped,353.84,Unit price available,.14,14%,88.459999999999994,20210101,496,-1.00,50.00,m,1,Insert,2021/12/01,9,310.38596491228071,.285000000000000,0.28499999999999998,0,88.459999999999994,-1071607683,0,The data value violates integrity constraints.

ST2021709,2021,PSP00036,*None,.590,Length measured,,No width measured,,No full units counted,,No material scrapped,221.74,Unit price available,.14,14%,114.76017539999999,20210101,497,-1.00,50.00,m,1,Insert,2021/12/01,9,194.50877192982455,.590000000000000,0.58999999999999997,0,114.76017543859648,-1071607683,0,The data value violates integrity constraints.

ST202171,2021,MST00034,*None,1.195,Length measured,,No width measured,,No full units counted,,No material scrapped,53.60,Unit price available,.14,14%,56.185964910000003,20210101,353,-1.00,60.00,m,1,Insert,2021/12/01,9,47.017543859649123,1.195000000000000,1.1950000000000001,0,56.185964912280703,-1071607683,0,The data value violates integrity constraints.

ST2021710,2021,PSP00037,*None,.640,Length measured,,No width measured,,No full units counted,,No material scrapped,557.00,Unit price available,.14,14%,312.70175440000003,20210101,498,-1.00,60.00,m,1,Insert,2021/12/01,9,488.59649122807019,.640000000000000,0.64000000000000001,0,312.70175438596493,-1071607683,0,The data value violates integrity constraints.

ST2021711,2021,PSP00038,*None,.560,Length measured,,No width measured,,No full units counted,,No material scrapped,453.53,Unit price available,.14,14%,222.78666670000001,20210101,499,-1.00,60.00,m,1,Insert,2021/12/01,9,397.83333333333331,.560000000000000,0.56000000000000005,0,222.78666666666669,-1071607683,0,The data value violates integrity constraints.

ST2021712,2021,PSP00039,*None,.115,Length measured,,No width measured,,No full units counted,,No material scrapped,204.38,Unit price available,.14,14%,20.617280699999998,20210101,500,-1.00,64.00,m,1,Insert,2021/12/01,9,179.28070175438597,.115000000000000,0.115,0,20.617280701754389,-1071607683,0,The data value violates integrity constraints.

ST2021713,2021,PSP00040,*None,.400,Length measured,,No width measured,,No full units counted,,No material scrapped,554.40,Unit price available,.14,14%,194.52631579999999,20210101,501,-1.00,70.00,m,1,Insert,2021/12/01,9,486.31578947368422,.400000000000000,0.40000000000000002,0,194.5263157894737,-1071607683,0,The data value violates integrity constraints.

ST2021714,2021,PSP00041,*None,1.285,Length measured,,No width measured,,No full units counted,,No material scrapped,339.98,Unit price available,.14,14%,383.2230702,20210101,502,-1.00,70.00,m,1,Insert,2021/12/01,9,298.22807017543857,1.285000000000000,1.2849999999999999,0,383.22307017543852,-1071607683,0,The data value violates integrity constraints.

ST2021715,2021,PSP00042,*None,.420,Length measured,,No width measured,,No full units counted,,No material scrapped,339.98,Unit price available,.14,14%,125.25578950000001,20210101,503,-1.00,75.00,m,1,Insert,2021/12/01,9,298.22807017543857,.420000000000000,0.41999999999999998,0,125.2557894736842,-1071607683,0,The data value violates integrity constraints.

ST2021716,2021,PSP00043,*None,3.510,Length measured,,No width measured,,No full units counted,,No material scrapped,635.49,Unit price available,.14,14%,1956.640263,20210101,504,-1.00,80.00,m,1,Insert,2021/12/01,9,557.4473684210526,3.510000000000000,3.5099999999999998,0,1956.6402631578944,-1071607683,0,The data value violates integrity constraints.

ST2021717,2021,PSP00044,*None,.530,Length measured,,No width measured,,No full units counted,,No material scrapped,391.48,Unit price available,.14,14%,182.0038596,20210101,505,-1.00,80.00,m,1,Insert,2021/12/01,9,343.40350877192981,.530000000000000,0.53000000000000003,0,182.0038596491228,-1071607683,0,The data value violates integrity constraints.

ST2021718,2021,PSP00045,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,391.48,Unit price available,.14,14%,0,20210101,506,-1.00,80.00,m,1,Insert,2021/12/01,9,343.40350877192981,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021719,2021,PSP00046,*None,1.230,Length measured,,No width measured,,No full units counted,,No material scrapped,809.03,Unit price available,.14,14%,872.90078949999997,20210101,507,-1.00,100.00,m,1,Insert,2021/12/01,9,709.67543859649118,1.230000000000000,1.23,0,872.90078947368409,-1071607683,0,The data value violates integrity constraints.

ST202172,2021,MST00035,*None,2.185,Length measured,,No width measured,,No full units counted,,No material scrapped,53.61,Unit price available,.14,14%,102.7525,20210101,354,-1.00,80.00,m,1,Insert,2021/12/01,9,47.026315789473685,2.185000000000000,2.1850000000000001,0,102.7525,-1071607683,0,The data value violates integrity constraints.

ST2021720,2021,PSP00047,*None,.390,Length measured,,No width measured,,No full units counted,,No material scrapped,499.84,Unit price available,.14,14%,170.99789469999999,20210101,508,-1.00,100.00,m,1,Insert,2021/12/01,9,438.45614035087721,.390000000000000,0.39000000000000001,0,170.99789473684211,-1071607683,0,The data value violates integrity constraints.

ST2021721,2021,PSP00048,*None,.335,Length measured,,No width measured,,No full units counted,,No material scrapped,658.20,Unit price available,.14,14%,193.41842109999999,20210101,509,-1.00,110.00,m,1,Insert,2021/12/01,9,577.36842105263156,.335000000000000,0.33500000000000002,0,193.41842105263157,-1071607683,0,The data value violates integrity constraints.

ST2021722,2021,PSP00049,*None,.815,Length measured,,No width measured,,No full units counted,,No material scrapped,930.74,Unit price available,.14,14%,665.3974561,20210101,510,-1.00,120.00,m,1,Insert,2021/12/01,9,816.43859649122805,.815000000000000,0.81499999999999995,0,665.39745614035087,-1071607683,0,The data value violates integrity constraints.

ST2021723,2021,PSP00050,*None,.245,Length measured,,No width measured,,No full units counted,,No material scrapped,568.22,Unit price available,.14,14%,122.1174561,20210101,511,-1.00,120.00,m,1,Insert,2021/12/01,9,498.43859649122805,.245000000000000,0.245,0,122.11745614035087,-1071607683,0,The data value violates integrity constraints.

ST2021724,2021,PSP00051,*None,1.010,Length measured,,No width measured,,No full units counted,,No material scrapped,631.04,Unit price available,.14,14%,559.07929820000004,20210101,512,-1.00,132.00,m,1,Insert,2021/12/01,9,553.54385964912285,1.010000000000000,1.01,0,559.07929824561404,-1071607683,0,The data value violates integrity constraints.

ST2021725,2021,PSP00052,*None,1.150,Length measured,,No width measured,,No full units counted,,No material scrapped,1173.80,Unit price available,.14,14%,1184.096491,20210101,513,-1.00,150.00,m,1,Insert,2021/12/01,9,1029.6491228070176,1.150000000000000,1.1499999999999999,0,1184.0964912280701,-1071607683,0,The data value violates integrity constraints.

ST2021726,2021,PSP00053,*None,.285,Length measured,,No width measured,,No full units counted,,No material scrapped,945.00,Unit price available,.14,14%,236.25,20210101,514,-1.00,150.00,m,1,Insert,2021/12/01,9,828.9473684210526,.285000000000000,0.28499999999999998,0,236.24999999999997,-1071607683,0,The data value violates integrity constraints.

ST2021727,2021,PSP00054,*None,.415,Length measured,,No width measured,,No full units counted,,No material scrapped,1139.50,Unit price available,.14,14%,414.81798250000003,20210101,515,-1.00,180.00,m,1,Insert,2021/12/01,9,999.56140350877195,.415000000000000,0.41499999999999998,0,414.81798245614033,-1071607683,0,The data value violates integrity constraints.

ST2021728,2021,PSP00054,*None,.255,Length measured,,No width measured,,No full units counted,,No material scrapped,1047.79,Unit price available,.14,14%,234.3740789,20210101,515,-1.00,180.00,m,1,Insert,2021/12/01,9,919.11403508771934,.255000000000000,0.255,0,234.37407894736845,-1071607683,0,The data value violates integrity constraints.

ST2021729,2021,PSP00055,*None,.219,Length measured,,No width measured,,No full units counted,,No material scrapped,1577.78,Unit price available,.14,14%,303.09984209999999,20210101,516,-1.00,200.00,m,1,Insert,2021/12/01,9,1384.0175438596491,.219000000000000,0.219,0,303.09984210526318,-1071607683,0,The data value violates integrity constraints.

ST202173,2021,MST00036,*None,6.005,Length measured,,No width measured,,No full units counted,,No material scrapped,129.72,Unit price available,.14,14%,683.30578949999995,20210101,692,-1.00,90.00,m,1,Insert,2021/12/01,9,113.78947368421052,6.005000000000000,6.0049999999999999,0,683.30578947368417,-1071607683,0,The data value violates integrity constraints.

ST2021730,2021,PSP00056,*None,1.650,Length measured,,No width measured,,No full units counted,,No material scrapped,956.30,Unit price available,.14,14%,1384.1184209999999,20210101,517,-1.00,200.00,m,1,Insert,2021/12/01,9,838.85964912280701,1.650000000000000,1.6499999999999999,0,1384.1184210526314,-1071607683,0,The data value violates integrity constraints.

ST2021731,2021,PSP00057,*None,.390,Length measured,,No width measured,,No full units counted,,No material scrapped,2954.52,Unit price available,.14,14%,1010.756842,20210101,518,-1.00,250.00,m,1,Insert,2021/12/01,9,2591.6842105263158,.390000000000000,0.39000000000000001,0,1010.7568421052632,-1071607683,0,The data value violates integrity constraints.

ST2021732,2021,SST00080,*None,.945,Length measured,,No width measured,,No full units counted,,No material scrapped,38.76,Unit price available,.14,14%,32.130000000000003,20210101,625,-1.00,6.00,m,1,Insert,2021/12/01,9,34,.945000000000000,0.94499999999999995,0,32.129999999999995,-1071607683,0,The data value violates integrity constraints.

ST2021733,2021,SST00081,*None,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,57.00,Unit price available,.14,14%,0,20210101,626,-1.00,10.00,m,1,Insert,2021/12/01,9,50,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021734,2021,SST00082,No Unit Price available,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,627,-1.00,12.00,m,9,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021735,2021,SST00083,*None,3.660,Length measured,,No width measured,,No full units counted,,No material scrapped,36.48,Unit price available,.14,14%,117.12,20210101,628,-1.00,19.00,m,1,Insert,2021/12/01,9,32,3.660000000000000,3.6600000000000001,0,117.12,-1071607683,0,The data value violates integrity constraints.

ST2021736,2021,SST00084,No Unit Price available,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,629,-1.00,22.00,m,9,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

ST2021737,2021,SST00085,No Unit Price available,.000,Length measured,,No width measured,,No full units counted,,No material scrapped,,No unit price available,.14,14%,0,20210101,630,-1.00,30.00,m,9,Insert,2021/12/01,9,,.000000000000000,0,0,0,-1071607683,0,The data value violates integrity constraints.

